Candidate,Party,Date,GEO_code,Year,Votes_perc,hits.candidate,hits.party,indicador
'Fernández','Todos',2019-04-30 2019-10-27,AR,2019,0.471587022386763,1735,548,0.759964958388086
'Macri','Juntos',2019-04-30 2019-10-27,AR,2019,0.41374992095477,2546,67,0.974358974358974
'Lavagna','Consenso Federal',2019-04-30 2019-10-27,AR,2019,0.0613871859968961,942,100,0.904030710172745
'Del Caño','Frente de Izquierda',2019-04-30 2019-10-27,AR,2019,0.0215586628751755,1225,606,0.669033315128345
'Gómez Centurión','NOS',2019-04-30 2019-10-27,AR,2019,0.01704496159658,490,1414,0.257352941176471
'Espert','UNITE',2019-04-30 2019-10-27,AR,2019,0.0146722461898152,835,175,0.826732673267327
'Macri','Cambiemos',2015-04-28 2015-10-25,AR,2015,0.341528,2376,172,0.932496075353218
'Scioli','FpV',2015-04-28 2015-10-25,AR,2015,0.370807,2523,132,0.950282485875706
'Massa','Unidos',2015-04-28 2015-10-25,AR,2015,0.213903,1626,289,0.849086161879896
'Del Caño','Frente de Izquierda',2015-04-28 2015-10-25,AR,2015,0.032263,1509,1059,0.587616822429907
'Stolbizer','Progresistas',2015-04-28 2015-10-25,AR,2015,0.025117,1403,194,0.878522229179712
'Rodriguez Saa','Compromiso Federal',2015-04-28 2015-10-25,AR,2015,0.016382,1759,728,0.707277844792923
'Fernández','Frente para la Victoria',2011-04-26 2011-10-23,AR,2011,0.541109,925,1971,0.319406077348066
'Binner','FAP',2011-04-26 2011-10-23,AR,2011,0.168054,954,132,0.878453038674033
'Alfonsín','Alianza',2011-04-26 2011-10-23,AR,2011,0.111414,1530,1499,0.50511720039617
'Rodriguez Saa','Compromiso Federal',2011-04-26 2011-10-23,AR,2011,0.079597,907,256,0.7798796216681
'Duhalde','Frente Popular',2011-04-26 2011-10-23,AR,2011,0.058641,1441,197,0.87973137973138
'Altamira','Frente de Izquierda',2011-04-26 2011-10-23,AR,2011,0.022956,1371,1059,0.564197530864198
'Carrió','Coalición Cívica',2011-04-26 2011-10-23,AR,2011,0.018228,1347,1175,0.534099920697859
'Fernández','FpV',2007-05-01 2007-10-28,AR,2007,0.45283,1372,1495,0.478549005929543
'Carrió','Coalición Cívica',2007-05-01 2007-10-28,AR,2007,0.230471,1500,1185,0.558659217877095
'Lavagna','UNA',2007-05-01 2007-10-28,AR,2007,0.169059,1406,1167,0.546443839875632
'Rodriguez Saa','FREJULI',2007-05-01 2007-10-28,AR,2007,0.076368,1265,966,0.567010309278351
'Solanas','PSA',2007-05-01 2007-10-28,AR,2007,0.015782,1054,808,0.566058002148228
'Sobisch','MPU',2007-05-01 2007-10-28,AR,2007,0.014047,2275,923,0.711382113821138
'López Murphy','Recrear',2007-05-01 2007-10-28,AR,2007,0.014309,1295,710,0.645885286783042
'Ripoll','Movimiento Socialista',2007-05-01 2007-10-28,AR,2007,0.007459,687,513,0.5725
'Pitrola','Partido Obrero',2007-05-01 2007-10-28,AR,2007,0.006107,1206,1204,0.500414937759336
'Montes','Frente de Izquierda',2007-05-01 2007-10-28,AR,2007,0.004433,1133,1345,0.457223567393059
'Ammann','Frente Amplio',2007-05-01 2007-10-28,AR,2007,0.003652,1079,1368,0.440948099713935
'Castells','Movimiento de Jubilados',2007-05-01 2007-10-28,AR,2007,0.002558,1985,0,1
'Breide','PPR',2007-05-01 2007-10-28,AR,2007,0.002372,693,748,0.480916030534351
'Mussa','Lealtad Popular',2007-05-01 2007-10-28,AR,2007,0.000553,801,0,1
'Arce','MAS',2020-04-21 2020-10-18,BO,2020,0.551053048840184,1243,1744,0.416136591898226
'Mesa','FRI',2020-04-21 2020-10-18,BO,2020,0.288340990428807,228,52,0.814285714285714
'Camacho','Creemos',2020-04-21 2020-10-18,BO,2020,0.139983189405266,1594,1583,0.501731192949323
'Chung','FpV',2020-04-21 2020-10-18,BO,2020,0.0154654549097279,1161,836,0.581372058087131
'Mamani','PAN',2020-04-21 2020-10-18,BO,2020,0.00515731641601497,1242,1477,0.456785582934903
'Morales','MAS',2019-04-23 2019-10-20,BO,2019,0.470758207795758,1535,1734,0.46956255735699
'Mesa','FRI',2019-04-23 2019-10-20,BO,2019,0.365109175776936,242,115,0.677871148459384
'Chung','PDC',2019-04-23 2019-10-20,BO,2019,0.0878315243681194,1297,978,0.57010989010989
'Ortiz','MDS',2019-04-24 2019-10-21,BO,2019,0.042412830534579,1133,928,0.54973313925279
'Patzi','Tercer sistema',2019-04-25 2019-10-22,BO,2019,0.0125172887240127,1000,1014,0.496524329692155
'Lema','MNR',2019-04-26 2019-10-23,BO,2019,0.00689740456925762,1197,1610,0.42643391521197
'Nina','Acción Nacional',2019-04-27 2019-10-24,BO,2019,0.00648878051625771,1430,0,1
'Cárdenas','UCS',2019-04-28 2019-10-25,BO,2019,0.00411931496491096,1315,1396,0.485060863150129
'Rodriguez','FPV',2019-04-23 2019-10-20,BO,2019,0.00386547275016859,1478,1185,0.555013143071724
'Morales','MAS',2014-04-15 2014-10-12,BO,2014,0.613622,662,1023,0.392878338278932
'Doria','UN',2014-04-15 2014-10-12,BO,2014,0.242349,630,985,0.390092879256966
'Quiroga','PDC',2014-04-15 2014-10-12,BO,2014,0.090364,659,423,0.6090573012939
'Granado','MSM',2014-04-15 2014-10-12,BO,2014,0.027127,520,518,0.500963391136802
'Vargas','PVB',2014-04-15 2014-10-12,BO,2014,0.026538,692,750,0.479889042995839
'morales','MAS',2009-06-09 2009-12-06,BO,2009,0.642231,1452,895,0.618662121857691
'Reyes','NFR',2009-06-09 2009-12-06,BO,2009,0.264641,927,1401,0.39819587628866
'Doria','UN',2009-06-09 2009-12-06,BO,2009,0.05651,1093,1518,0.418613558023746
'Joaquino','AS',2009-06-09 2009-12-06,BO,2009,0.023136,957,1259,0.431859205776173
'Flores','MUSPA',2009-06-09 2009-12-06,BO,2009,0.005075,1626,1093,0.59801397572637
'Loayza','GENTE',2009-06-09 2009-12-06,BO,2009,0.00341,467,857,0.352719033232628
'Veliz','PULSO',2009-06-09 2009-12-06,BO,2009,0.002836,1386,749,0.649180327868853
'Choquehuanca','BSD',2009-06-09 2009-12-06,BO,2009,0.002161,1320,814,0.618556701030928
'Morales','MAS',2005-04-21 2005-10-18,BO,2005,0.537398,694,815,0.459907223326706
'Quiroga','Podemos',2005-04-21 2005-10-18,BO,2005,0.285944,621,433,0.589184060721063
'Doria','UN',2005-04-21 2005-10-18,BO,2005,0.077977,841,850,0.497338852749852
'Nagatani','MNR',2005-04-21 2005-10-18,BO,2005,0.064674,775,719,0.518741633199465
'Quispe','MIP',2005-04-21 2005-10-18,BO,2005,0.021556,1119,1470,0.432213209733488
'Angulo','NFR',2005-04-21 2005-10-18,BO,2005,0.006844,749,941,0.443195266272189
'Rodriguez','Frepab',2005-04-21 2005-10-18,BO,2005,0.00304,1420,0,1
'García','USTB',2005-04-21 2005-10-18,BO,2005,0.002568,1278,0,1
'Da Silva','PT',2022-04-05 2022-10-02,BR,2022,0.484307198598687,163,779,0.173036093418259
'Bolsonaro','PL',2022-04-05 2022-10-02,BR,2022,0.463252884596415,982,7,0.992922143579373
'Tebet','MDB',2022-04-05 2022-10-02,BR,2022,0.0543039069674159,388,107,0.783838383838384
'Gomes','PDT',2022-04-05 2022-10-02,BR,2022,0.0363763204327085,926,62,0.937246963562753
'Thronicke','UB',2022-04-05 2022-10-02,BR,2022,0.00598304856502511,500,80,0.862068965517241
'D'Avila','NOVO',2022-04-05 2022-10-02,BR,2022,0.00545940835256275,89,637,0.122589531680441
'Gamonal','PTB',2022-04-05 2022-10-02,BR,2022,0.000785294042231801,198,922,0.176785714285714
'Pericles','UP',2022-04-05 2022-10-02,BR,2022,0.000512054516684602,409,649,0.386578449905482
'Alves','PCB',2022-04-05 2022-10-02,BR,2022,0.000432276819538366,677,339,0.666338582677165
'Tremembé','PSTU',2022-04-05 2022-10-02,BR,2022,0.000240953754481693,367,1295,0.220818291215403
'Barbosa','DC',2022-04-05 2022-10-02,BR,2022,0.000155265062681817,1163,641,0.644678492239468
'Bolsonaro','PSL',2018-04-10 2018-10-07,BR,2018,0.460314481312036,1278,44,0.966717095310136
'Haddad','PT',2018-04-10 2018-10-07,BR,2018,0.292777503126111,982,734,0.572261072261072
'Gomes','PDT',2018-04-10 2018-10-07,BR,2018,0.124654625256289,1118,37,0.967965367965368
'Alckmin','PSDB',2018-04-10 2018-10-07,BR,2018,0.0476068598081458,2051,779,0.724734982332156
'Amoedo','Novo',2018-04-10 2018-10-07,BR,2018,0.0250324731497208,367,550,0.400218102508179
'Daciolo','Patri',2018-04-10 2018-10-07,BR,2018,0.0125951757703255,886,52,0.94456289978678
'Meirelles','MDB',2018-04-10 2018-10-07,BR,2018,0.012040550972698,1285,464,0.734705546026301
'Silva','Rede',2018-04-10 2018-10-07,BR,2018,0.00999131729568749,1137,313,0.784137931034483
'Fernandes','Pode',2018-04-10 2018-10-07,BR,2018,0.00802984573232645,40,543,0.0686106346483705
'Castro','PSOL',2018-04-10 2018-10-07,BR,2018,0.00576476116014845,90,601,0.130246020260492
'Salgado','PSTU',2018-04-10 2018-10-07,BR,2018,0.000520893132658044,364,1195,0.23348300192431
'Eymael','DC',2018-04-10 2018-10-07,BR,2018,0.00038962828742095,1276,410,0.756820877817319
'Goulart','PPL',2018-04-10 2018-10-07,BR,2018,0.00028188499643286,1750,1040,0.627240143369176
'Rousseff','PT',2014-04-08 2014-10-05,BR,2014,0.41594,852,664,0.562005277044855
'Neves','PSDB',2014-04-08 2014-10-05,BR,2014,0.335473,511,305,0.626225490196078
'Silva','PSB',2014-04-08 2014-10-05,BR,2014,0.213188,842,127,0.868937048503612
'Genro','PSOL',2014-04-08 2014-10-05,BR,2014,0.015498,625,268,0.699888017917133
'Pereira','PSC',2014-04-08 2014-10-05,BR,2014,0.007503,868,595,0.593301435406699
'Jorge','PV',2014-04-08 2014-10-05,BR,2014,0.006057,578,112,0.83768115942029
'Fidelix','PRTB',2014-04-08 2014-10-05,BR,2014,0.004296,454,173,0.724082934609251
'Ferreira','PSTU',2014-04-08 2014-10-05,BR,2014,0.000877,888,777,0.533333333333333
'Eymael','PSDC',2014-04-08 2014-10-05,BR,2014,0.000589,906,606,0.599206349206349
'Iasi','PCB',2014-04-08 2014-10-05,BR,2014,0.00046,1060,1220,0.464912280701754
'Costa','PCO',2014-04-08 2014-10-05,BR,2014,0.000118,746,154,0.828888888888889
'Rousseff','PT',2010-04-06 2010-10-03,BR,2010,0.469056,1937,975,0.665178571428571
'Serra','PSDB',2010-04-06 2010-10-03,BR,2010,0.326137,957,560,0.63085036255768
'Silva','PV',2010-04-06 2010-10-03,BR,2010,0.19329,574,153,0.789546079779917
'Arruda','PSOL',2010-04-06 2010-10-03,BR,2010,0.008729,184,393,0.318890814558059
'Eymael','PSDC',2010-04-06 2010-10-03,BR,2010,0.00088,1660,1717,0.491560556707137
'Almeida','PSTU',2010-04-06 2010-10-03,BR,2010,0.000833,1410,1854,0.431985294117647
'Fidelix','PRTB',2010-04-06 2010-10-03,BR,2010,0.000571,1137,1117,0.504436557231588
'Pinheiro','PCB',2010-04-06 2010-10-03,BR,2010,0.000385,1720,1629,0.513586145117946
'Costa','PCO',2010-04-06 2010-10-03,BR,2010,0.00012,1409,806,0.636117381489842
'Da Silva','PT',2006-04-04 2006-10-01,BR,2006,0.486083,262,843,0.23710407239819
'Alckmin','PSDB',2006-04-04 2006-10-01,BR,2006,0.416351,414,859,0.325216025137471
'Helena','PSOL',2006-04-04 2006-10-01,BR,2006,0.068496,731,429,0.630172413793103
'Baurque','PDT',2006-04-04 2006-10-01,BR,2006,0.026447,1216,1600,0.431818181818182
'Rangel','PRP',2006-04-04 2006-10-01,BR,2006,0.001317,990,1207,0.450614474283113
'Eymael','PSDC',2006-04-04 2006-10-01,BR,2006,0.000659,815,1131,0.418807810894142
'Bivar','PSL',2006-04-04 2006-10-01,BR,2006,0.000647,1237,1654,0.427879626426842
'Kast','Frente Social Cristiano',2021-05-25 2021-11-21,CL,2021,0.279081118896245,489,160,0.75346687211094
'Boric','AD',2021-05-25 2021-11-21,CL,2021,0.258259774916082,571,93,0.859939759036145
'Parisi','PDG',2021-05-25 2021-11-21,CL,2021,0.127991219097353,580,259,0.691299165673421
'Provoste','PDC',2021-05-25 2021-11-21,CL,2021,0.116059500206914,1337,673,0.665174129353234
'Enriquez Ominami','PRO',2021-05-25 2021-11-21,CL,2021,0.0760608834296182,1135,1386,0.450218167393891
'Artés','UPA',2021-05-25 2021-11-21,CL,2021,0.0146833643846907,1273,1318,0.491316094172134
'Piñera','Chile Vamos',2017-05-23 2017-11-19,CL,2017,0.366429909034162,1320,119,0.917303683113273
'Guillier','Nueva Mayoría',2017-05-23 2017-11-19,CL,2017,0.226966128709691,720,590,0.549618320610687
'Sanchez','Frente Amplio',2017-05-23 2017-11-19,CL,2017,0.202724278363948,369,675,0.353448275862069
'Goic','PDC',2017-05-23 2017-11-19,CL,2017,0.058752658978104,899,666,0.57444089456869
'Enriquez Ominami','PRO',2017-05-23 2017-11-19,CL,2017,0.0570992442744853,1414,1428,0.497536945812808
'Artés','UPA',2017-05-23 2017-11-19,CL,2017,0.00510054118916167,1052,1028,0.505769230769231
'Navarro','Pais',2017-05-23 2017-11-19,CL,2017,0.00363136109377178,1811,1932,0.483836494790275
'Bachelet','Nueva Mayoría',2013-05-21 2013-11-17,CL,2013,0.46704,1355,1002,0.574883326262198
'Matthei','Alianza',2013-05-21 2013-11-17,CL,2013,0.250308,1834,1378,0.570983810709838
'Enriquez Ominami','PRO',2013-05-21 2013-11-17,CL,2013,0.109864,1408,1382,0.504659498207885
'Claude','Todos a la Moneda',2013-05-21 2013-11-17,CL,2013,0.028102,1397,892,0.610310179117519
'Sfeir','PEV',2013-05-21 2013-11-17,CL,2013,0.023482,1229,845,0.592574734811958
'Miranda','Igual',2013-05-21 2013-11-17,CL,2013,0.012432,1941,1276,0.603357165060615
'Israel','PRI',2013-05-21 2013-11-17,CL,2013,0.005731,1002,1269,0.441215323645971
'Piñera','Alianza',2009-06-16 2009-12-13,CL,2009,0.440579,1325,251,0.840736040609137
'Frei Ruiz','Concertación',2009-06-16 2009-12-13,CL,2009,0.296001,1394,1699,0.450695118008406
'Arrate','Juntos Podemos',2009-06-16 2009-12-13,CL,2009,0.062101,1156,783,0.596183599793708
'Bachelet','Concertación',2005-06-14 2005-12-11,CL,2005,0.459619,1062,1085,0.494643688868188
'Piñera','Alianza',2005-06-14 2005-12-11,CL,2005,0.25406,916,545,0.626967830253251
'Lavín','UDI',2005-06-14 2005-12-11,CL,2005,0.232296,436,581,0.428711897738446
'Hirsch','Juntos Podemos',2005-06-14 2005-12-11,CL,2005,0.054026,1049,814,0.563070316693505
'Petro','Pacto Histórico',2021-11-30 2022-05-29,CO,2022,0.410508755229451,1094,96,0.919327731092437
'Hernández','LIGA',2021-11-30 2022-05-29,CO,2022,0.286693051839796,763,483,0.612359550561798
'Gutiérrez','Equipo por Colombia',2021-11-30 2022-05-29,CO,2022,0.243636865031578,705,494,0.587989991659716
'Fajardo','Centro Esperanza',2021-11-30 2022-05-29,CO,2022,0.0425458393562327,226,325,0.41016333938294
'Rodriguez','Colombia Justa Libres',2021-11-30 2022-05-29,CO,2022,0.0130420951822268,1205,920,0.567058823529412
'Martínez','Salvación Nacioanl',2021-11-30 2022-05-29,CO,2022,0.00233979336094628,818,0,1
'Betancorut','Partido Verde',2021-11-30 2022-05-29,CO,2022,0.000680575408942389,0,665,0
'Pérez','Piensa en Grande',2021-11-30 2022-05-29,CO,2022,0.000553024590826924,1708,777,0.687323943661972
'Duque','Gran Alianza',2017-11-28 2018-05-27,CO,2018,0.3997781326224,1197,104,0.920061491160646
'Ptro','Coalición por la Paz',2017-11-28 2018-05-27,CO,2018,0.256209236622535,1174,0,1
'Fajardo','Compromiso Ciudadano',2017-11-28 2018-05-27,CO,2018,0.242395576172574,775,168,0.821845174973489
'Vargas','Cambio Radical',2017-11-28 2018-05-27,CO,2018,0.074352242056728,668,618,0.519440124416796
'De la Calle','Partido Liberal',2017-11-28 2018-05-27,CO,2018,0.021081889976279,323,674,0.323971915747242
'Trujillo','Todos somos Colombia',2017-11-28 2018-05-27,CO,2018,0.00399340154483282,662,875,0.430709173715029
'Morales','Somos Región',2017-11-28 2018-05-27,CO,2018,0.00218952100465098,2926,0,1
'Santos','Partido de la U',2013-11-26 2014-05-25,CO,2014,0.273306,1055,883,0.54437564499484
'Zuluaga','Centro Democrático',2013-11-26 2014-05-25,CO,2014,0.311229,924,274,0.771285475792988
'Ramírez','Partido Conservador',2013-11-26 2014-05-25,CO,2014,0.165193,275,994,0.216706067769898
'López','Polo democrático',2013-11-26 2014-05-25,CO,2014,0.162106,917,1324,0.409192324854975
'Peñalosa','Alianza Verde',2013-11-26 2014-05-25,CO,2014,0.088166,895,748,0.544735240413877
'Santos','Partido de la U',2009-12-01 2010-05-30,CO,2010,0.474056,1254,965,0.565119423163587
'Mockus','Partido Verde',2009-12-01 2010-05-30,CO,2010,0.218434,670,666,0.501497005988024
'Vargas Lleras','Cambio Radical',2009-12-01 2010-05-30,CO,2010,0.102702,1127,1036,0.521035598705502
'Petro','Polo democrático',2009-12-01 2010-05-30,CO,2010,0.09278,1765,1008,0.636494771006131
'Sanín','Partido Conservador',2009-12-01 2010-05-30,CO,2010,0.062293,483,1068,0.311411992263056
'Pardo','Partido Liberal',2009-12-01 2010-05-30,CO,2010,0.044485,399,832,0.32412672623883
'Calderón','Apertura Liberal',2009-12-01 2010-05-30,CO,2010,0.002032,1039,1043,0.499039385206532
'Devia','MVC',2009-12-01 2010-05-30,CO,2010,0.002184,1464,1167,0.556442417331813
'Araujo','ASA',2009-12-01 2010-05-30,CO,2010,0.001035,568,888,0.39010989010989
'Uribe','Primero Colombia',2005-11-29 2006-05-28,CO,2006,0.635656,1431,760,0.653126426289366
'Gaviria','Polo democrático',2005-11-29 2006-05-28,CO,2006,0.224534,286,446,0.390710382513661
'Uribe','Partido Liberal',2005-11-29 2006-05-28,CO,2006,0.120658,1431,1043,0.578415521422797
'Mockus','ASI',2005-11-29 2006-05-28,CO,2006,0.012595,465,698,0.399828030954428
'Parejo','RDN',2005-11-29 2006-05-28,CO,2006,0.003665,796,983,0.447442383361439
'Leyva','MNR',2005-11-29 2006-05-28,CO,2006,0.001569,849,823,0.507775119617225
'Rincón','Movimiento Político Comunal',2005-11-29 2006-05-28,CO,2006,0.001322,1154,0,1
'Figueres','PLN',2021-08-10 2022-02-06,CR,2022,0.27282491636497,1473,1146,0.562428407789233
'Chaves','PSD',2021-08-10 2022-02-06,CR,2022,0.167772730397324,525,335,0.61046511627907
'Alvarado','PNR',2021-08-10 2022-02-06,CR,2022,0.148763900982234,881,1288,0.40617796219456
'Feinzaig','PLP+',2021-08-10 2022-02-06,CR,2022,0.124014710599881,905,702,0.563161169881767
'Pacheco Arce','PUSC',2021-08-10 2022-02-06,CR,2022,0.124004685853077,0,944,0
'Villalta','FA',2021-08-10 2022-02-06,CR,2022,0.0872577830224707,1005,1461,0.407542579075426
'Araya','CRJ',2021-08-10 2022-02-06,CR,2022,0.00952398683225639,1271,1085,0.539473684210526
'Moya','PFN',2021-08-10 2022-02-06,CR,2022,0.00791286681025923,1201,1100,0.521946979574098
'Diaz','UP',2021-08-10 2022-02-06,CR,2022,0.00787467729862671,1189,1111,0.51695652173913
'Ramos','PAC',2021-08-10 2022-02-06,CR,2022,0.00658912286329682,1160,1823,0.38887026483406
'López','PASE',2021-08-10 2022-02-06,CR,2022,0.00592796694315873,1244,1428,0.465568862275449
'Hernández','PRSC',2021-08-10 2022-02-06,CR,2022,0.00583535737744986,1422,1089,0.566308243727599
'Mena','PNG',2021-08-10 2022-02-06,CR,2022,0.00555800604921864,654,1287,0.33693972179289
'Cruickshank','PREN',2021-08-10 2022-02-06,CR,2022,0.00532743687273727,1241,0,1
'Quesada','JSC',2021-08-10 2022-02-06,CR,2022,0.00322653636405298,1642,0,1
'Malavassi','UL',2021-08-10 2022-02-06,CR,2022,0.00316638788323175,1039,948,0.522898842476095
'Morales','PUCD',2021-08-10 2022-02-06,CR,2022,0.00315254418526496,1235,0,1
'Rivera','ADC',2021-08-10 2022-02-06,CR,2022,0.0027195705971312,1188,1133,0.511848341232227
'Campos','PEN',2021-08-10 2022-02-06,CR,2022,0.00221451430579106,780,1020,0.433333333333333
'Piza','PNP',2021-08-10 2022-02-06,CR,2022,0.00160348211967065,1136,1022,0.526413345690454
'Muñoz','PIN',2021-08-10 2022-02-06,CR,2022,0.00144260880191864,565,697,0.44770206022187
'Chavarría','PMSDC',2021-08-10 2022-02-06,CR,2022,0.000970013595466141,1649,0,1
'Vega','PT',2021-08-10 2022-02-06,CR,2022,0.000931346714938209,1320,1214,0.520915548539858
'Chinchilla','PU',2021-08-10 2022-02-06,CR,2022,0.000713666498632815,734,1060,0.409141583054627
'Cordero','ML',2021-08-10 2022-02-06,CR,2022,0.000671180666941631,1231,1484,0.453406998158379
'Alvarado Quesada','PAC',2017-08-08 2018-02-04,CR,2018,0.24992098657027,1185,1158,0.505761843790013
'Alvarado Muñóz','PREN',2017-08-08 2018-02-04,CR,2018,0.216331577015237,,,
'Alvarez','PLN',2017-08-08 2018-02-04,CR,2018,0.186339424986437,1465,1288,0.53214674900109
'Piza','PUSC',2017-08-08 2018-02-04,CR,2018,0.159927358695909,1952,1653,0.541470180305132
'Castro','PIN',2017-08-08 2018-02-04,CR,2018,0.095420376971797,881,807,0.521919431279621
